Student_ID,Student_Name,Lecturer_ID,Lecturer_Name,Module,Date,Day,Time_Slot,Attendance,Check_In_Time,Faculty,Year
R246174Z,Tanaka Moyo,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,14:56,Data Science,2026
R242644Z,Kuda Moyo,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,9:16,Data Science,2026
R248745Z,Tanaka Moyo,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,9:39,Data Science,2026
R241122Z,Simba Mpofu,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Absent,,Data Science,2026
R246921Z,Kuda Mpofu,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,13:53,Data Science,2026
R248685Z,Tariro Sibanda,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,13:38,Data Science,2026
R243543Z,Nyasha Mpofu,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,16:00,Data Science,2026
R247044Z,Nyasha Sibanda,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,10:35,Data Science,2026
R241933Z,Tariro Mpofu,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,13:39,Data Science,2026
R244001Z,Tendai Moyo,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,9:41,Data Science,2026
R241882Z,Simba Moyo,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,8:50,Data Science,2026
R245109Z,Tendai Mpofu,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,11:25,Data Science,2026
R241433Z,Kuda Moyo,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,13:44,Data Science,2026
R248656Z,Blessing Sibanda,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,16:00,Data Science,2026
R242931Z,Rudo Moyo,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,14:12,Data Science,2026
R242150Z,Tanaka Dube,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,15:19,Data Science,2026
R243004Z,,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,11:01,Data Science,2026
R242805Z,Tendai Moyo,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Absent,,Data Science,2026
R242437Z,Tanaka Ncube,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Absent,,Data Science,2026
R241562Z,,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,8:23,Data Science,2026
R247845Z,Kuda Mpofu,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Absent,,Data Science,2026
R242810Z,Tanaka Sibanda,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,10:22,Data Science,2026
R241506Z,Kuda Ncube,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,8:22,Data Science,2026
R245824Z,Tariro Ncube,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,11:06,Data Science,2026
R248700Z,,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,11:49,Data Science,2026
R242663Z,Blessing Ncube,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,13:14,Data Science,2026
R241628Z,,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,12:04,Data Science,2026
R245185Z,,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Absent,,Data Science,2026
R249542Z,Tendai Mpofu,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,15:40,Data Science,2026
R244321Z,Simba Mpofu,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,13:04,Data Science,2026
R244034Z,Rudo Moyo,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,12:00,Data Science,2026
R244378Z,Kuda Sibanda,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,11:43,Data Science,2026
R242895Z,Nyasha Sibanda,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Absent,,Data Science,2026
R247193Z,,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,16:07,Data Science,2026
R246213Z,Tariro Moyo,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,8:10,Data Science,2026
R249477Z,Blessing Sibanda,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,13:05,Data Science,2026
R246379Z,Simba Mpofu,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,15:45,Data Science,2026
R247525Z,Tanaka Sibanda,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,14:21,Data Science,2026
R243472Z,Tanaka Ncube,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,15:11,Data Science,2026
R244833Z,Simba Mpofu,L247155Z,Simba Dube,Artificial Intelligence,2026-03-02,Monday,11:00-14:00,Present,10:34,Data Science,2026
R248593Z,Rudo Mpofu,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,14:36,Data Science,2026
R246095Z,Tariro Dube,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,13:25,Data Science,2026
R248487Z,Tariro Sibanda,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,14:47,Data Science,2026
R249619Z,Simba Ncube,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,16:33,Data Science,2026
R249314Z,Tanaka Moyo,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,16:58,Data Science,2026
R241194Z,Tariro Moyo,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,15:17,Data Science,2026
R241703Z,Nyasha Sibanda,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,15:16,Data Science,2026
R247761Z,,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,12:49,Data Science,2026
R248353Z,Simba Dube,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,8:12,Data Science,2026
R248640Z,Simba Moyo,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Late,12:09,Data Science,2026
R247249Z,Tariro Sibanda,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,8:46,Data Science,2026
R241104Z,Rudo Moyo,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,11:30,Data Science,2026
R245451Z,,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,13:20,Data Science,2026
R242927Z,,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,8:28,Data Science,2026
R247937Z,Simba Dube,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Late,12:11,Data Science,2026
R244133Z,Nyasha Dube,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Late,15:42,Data Science,2026
R241631Z,,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,8:47,Data Science,2026
R247334Z,Simba Dube,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,11:39,Data Science,2026
R242115Z,,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,11:32,Data Science,2026
R244213Z,Blessing Dube,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,12:07,Data Science,2026
R244352Z,Tanaka Mpofu,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,16:02,Data Science,2026
R244307Z,Rudo Moyo,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,8:40,Data Science,2026
R246431Z,Simba Moyo,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,8:42,Data Science,2026
R247298Z,Kuda Mpofu,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Absent,,Data Science,2026
R241047Z,Simba Mpofu,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Absent,,Data Science,2026
R246526Z,Simba Dube,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,9:10,Data Science,2026
R241816Z,Simba Dube,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,13:58,Data Science,2026
R244562Z,Nyasha Mpofu,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,14:27,Data Science,2026
R242739Z,Nyasha Sibanda,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,16:17,Data Science,2026
R241557Z,Rudo Mpofu,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,10:12,Data Science,2026
R248983Z,,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,,Data Science,2026
R244076Z,Tariro Dube,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,15:55,Data Science,2026
R246809Z,,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,8:59,Data Science,2026
R247453Z,Rudo Sibanda,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Late,16:02,Data Science,2026
R241243Z,Nyasha Sibanda,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,11:57,Data Science,2026
R244369Z,Blessing Moyo,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,12:06,Data Science,2026
R245494Z,Kuda Dube,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Absent,,Data Science,2026
R244894Z,,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,8:35,Data Science,2026
R248819Z,Tariro Mpofu,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,9:46,Data Science,2026
R245938Z,,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,8:45,Data Science,2026
R247769Z,Kuda Mpofu,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Absent,,Data Science,2026
R249994Z,,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,8:19,Data Science,2026
R244282Z,Tendai Moyo,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,14:43,Data Science,2026
R249840Z,,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,16:53,Data Science,2026
R242572Z,,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,9:30,Data Science,2026
R241353Z,Tanaka Mpofu,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Late,16:43,Data Science,2026
R249545Z,Rudo Mpofu,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Late,15:18,Data Science,2026
R249984Z,Kuda Moyo,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,15:25,Data Science,2026
R249291Z,Tariro Ncube,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,12:11,Data Science,2026
R243627Z,Simba Sibanda,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,10:23,Data Science,2026
R248258Z,Simba Moyo,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,14:37,Data Science,2026
R244733Z,Blessing Mpofu,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,14:34,Data Science,2026
R245652Z,Tariro Mpofu,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,10:04,Data Science,2026
R244327Z,,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,11:02,Data Science,2026
R241722Z,Simba Sibanda,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Absent,,Data Science,2026
R242276Z,Tendai Moyo,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,10:18,Data Science,2026
R242098Z,Tendai Moyo,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,14:53,Data Science,2026
R242073Z,Tariro Sibanda,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,15:08,Data Science,2026
R249263Z,Blessing Sibanda,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,16:11,Data Science,2026
R244232Z,Kuda Ncube,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,8:39,Data Science,2026
R248730Z,Kuda Moyo,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,8:22,Data Science,2026
R244461Z,Rudo Ncube,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Late,13:04,Data Science,2026
R247355Z,Tanaka Mpofu,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Absent,,Data Science,2026
R247700Z,Simba Moyo,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Absent,,Data Science,2026
R247899Z,Rudo Ncube,L247375Z,Tanaka Mpofu,Machine Learning,2026-03-03,Tuesday,08:00-11:00,Present,10:13,Data Science,2026
R245017Z,,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,16:36,Data Science,2026
R246241Z,,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Late,16:13,Data Science,2026
R244653Z,Kuda Sibanda,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,8:33,Data Science,2026
R246151Z,,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,16:03,Data Science,2026
R241886Z,Kuda Moyo,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,9:01,Data Science,2026
R241094Z,,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,11:15,Data Science,2026
R247666Z,Tanaka Moyo,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,8:39,Data Science,2026
R242270Z,Tanaka Dube,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Late,10:33,Data Science,2026
R243796Z,Tariro Ncube,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Late,8:33,Data Science,2026
R246058Z,Rudo Moyo,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,9:14,Data Science,2026
R249196Z,Nyasha Dube,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,14:30,Data Science,2026
R248527Z,Tariro Moyo,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,9:26,Data Science,2026
R243664Z,,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Absent,,Data Science,2026
R249227Z,,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,8:04,Data Science,2026
R241625Z,Rudo Dube,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,13:38,Data Science,2026
R242068Z,Tendai Ncube,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,14:47,Data Science,2026
R242479Z,,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,12:39,Data Science,2026
R243283Z,,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,12:56,Data Science,2026
R241427Z,Tanaka Dube,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,13:25,Data Science,2026
R244518Z,Tendai Dube,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,14:13,Data Science,2026
R247136Z,Nyasha Moyo,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,,Data Science,2026
R246674Z,Tariro Dube,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,15:18,Data Science,2026
R249744Z,Tariro Dube,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Absent,,Data Science,2026
R248202Z,Simba Ncube,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,13:48,Data Science,2026
R243125Z,Tanaka Ncube,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,11:32,Data Science,2026
R247683Z,,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,9:50,Data Science,2026
R245916Z,Blessing Moyo,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,10:11,Data Science,2026
R245901Z,Tendai Mpofu,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,11:57,Data Science,2026
R247877Z,Tanaka Sibanda,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,9:20,Data Science,2026
R249415Z,Tariro Dube,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,10:15,Data Science,2026
R241073Z,,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,15:45,Data Science,2026
R247940Z,Blessing Dube,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,12:20,Data Science,2026
R243665Z,Simba Mpofu,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,9:26,Data Science,2026
R249099Z,Nyasha Sibanda,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,8:56,Data Science,2026
R248828Z,Kuda Ncube,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,8:02,Data Science,2026
R241190Z,Simba Dube,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,15:48,Data Science,2026
R244713Z,Simba Ncube,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,11:32,Data Science,2026
R244262Z,Nyasha Dube,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Absent,,Data Science,2026
R248890Z,Blessing Mpofu,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Absent,,Data Science,2026
R241090Z,Simba Ncube,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,16:14,Data Science,2026
R245297Z,,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,8:45,Data Science,2026
R246968Z,Blessing Sibanda,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Late,16:09,Data Science,2026
R241819Z,Blessing Sibanda,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Late,8:43,Data Science,2026
R245081Z,Nyasha Ncube,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Late,8:59,Data Science,2026
R248393Z,Tanaka Sibanda,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Late,8:40,Data Science,2026
R246751Z,Rudo Moyo,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Absent,,Data Science,2026
R244812Z,Tanaka Sibanda,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,14:27,Data Science,2026
R244902Z,Blessing Mpofu,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,8:10,Data Science,2026
R246569Z,Simba Sibanda,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,9:34,Data Science,2026
R248609Z,Tariro Dube,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,9:17,Data Science,2026
R249277Z,Kuda Ncube,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,12:08,Data Science,2026
R245461Z,Tendai Ncube,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,16:38,Data Science,2026
R249779Z,Tariro Ncube,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Late,15:03,Data Science,2026
R249332Z,Tendai Ncube,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,9:59,Data Science,2026
R241753Z,Tanaka Mpofu,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,14:32,Data Science,2026
R243906Z,,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,8:58,Data Science,2026
R246916Z,Nyasha Ncube,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,10:05,Data Science,2026
R244910Z,Rudo Moyo,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,9:02,Data Science,2026
R244805Z,Nyasha Dube,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Absent,,Data Science,2026
R241009Z,Kuda Dube,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,12:00,Data Science,2026
R244422Z,Simba Mpofu,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,11:52,Data Science,2026
R244018Z,Nyasha Sibanda,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,16:47,Data Science,2026
R243334Z,Tanaka Moyo,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,15:21,Data Science,2026
R249517Z,Rudo Sibanda,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,8:56,Data Science,2026
R246277Z,Blessing Mpofu,L243956Z,Tanaka Dube,Data Visualization,2026-03-03,Tuesday,11:00-14:00,Present,16:32,Data Science,2026
R243883Z,Kuda Dube,L249708Z,Kuda Dube,Statistics,2026-03-04,Wednesday,08:00-11:00,Absent,,Data Science,2026
R246375Z,Blessing Dube,L249708Z,Kuda Dube,Statistics,2026-03-04,Wednesday,08:00-11:00,Late,16:29,Data Science,2026
R248498Z,Simba Dube,L249708Z,Kuda Dube,Statistics,2026-03-04,Wednesday,08:00-11:00,Present,13:38,Data Science,2026
R245783Z,Nyasha Mpofu,L249708Z,Kuda Dube,Statistics,2026-03-04,Wednesday,08:00-11:00,Present,14:53,Data Science,2026
R242995Z,Simba Sibanda,L249708Z,Kuda Dube,Statistics,2026-03-04,Wednesday,08:00-11:00,Present,16:05,Data Science,2026
R244668Z,Rudo Sibanda,L249708Z,Kuda Dube,Statistics,2026-03-04,Wednesday,08:00-11:00,Late,12:12,Data Science,2026
R244861Z,Kuda Sibanda,L249708Z,Kuda Dube,Statistics,2026-03-04,Wednesday,08:00-11:00,Present,12:03,Data Science,2026
R241123Z,Kuda Sibanda,L249708Z,Kuda Dube,Statistics,2026-03-04,Wednesday,08:00-11:00,Late,12:52,Data Science,2026
R245106Z,Kuda Mpofu,L249708Z,Kuda Dube,Statistics,2026-03-04,Wednesday,08:00-11:00,Present,15:49,Data Science,2026
R248262Z,,L249708Z,Kuda Dube,Statistics,2026-03-04,Wednesday,08:00-11:00,Present,12:03,Data Science,2026
R246026Z,Nyasha Moyo,L249708Z,Kuda Dube,Statistics,2026-03-04,Wednesday,08:00-11:00,Present,16:50,Data Science,2026
R247757Z,,L249708Z,Kuda Dube,Statistics,2026-03-04,Wednesday,08:00-11:00,Absent,,Data Science,2026
R244307Z,Blessing Mpofu,L249708Z,Kuda Dube,Statistics,2026-03-04,Wednesday,08:00-11:00,Present,11:48,Data Science,2026
R247210Z,Rudo Sibanda,L249708Z,Kuda Dube,Statistics,2026-03-04,Wednesday,08:00-11:00,Present,15:32,Data Science,2026
R243674Z,Tanaka Dube,L249708Z,Kuda Dube,Statistics,2026-03-04,Wednesday,08:00-11:00,Late,11:48,Data Science,2026
R246359Z,Tendai Sibanda,L249708Z,Kuda Dube,Statistics,2026-03-04,Wednesday,08:00-11:00,Present,16:35,Data Science,2026
R248713Z,,L249708Z,Kuda Dube,Statistics,2026-03-04,Wednesday,08:00-11:00,Absent,,Data Science,2026
R248599Z,Nyasha Ncube,L249708Z,Kuda Dube,Statistics,2026-03-04,Wednesday,08:00-11:00,Late,14:12,Data Science,2026
R249685Z,Tendai Moyo,L249708Z,Kuda Dube,Statistics,2026-03-04,Wednesday,08:00-11:00,Present,15:01,Data Science,2026
R246382Z,,L249708Z,Kuda Dube,Statistics,2026-03-04,Wednesday,08:00-11:00,Present,8:14,Data Science,2026
R247057Z,Nyasha Dube,L249708Z,Kuda Dube,Statistics,2026-03-04,Wednesday,08:00-11:00,Present,8:49,Data Science,2026
R243547Z,Blessing Sibanda,L249708Z,Kuda Dube,Statistics,2026-03-04,Wednesday,08:00-11:00,Present,8:29,Data Science,2026
R241729Z,Tariro Mpofu,L249708Z,Kuda Dube,Statistics,2026-03-04,Wednesday,08:00-11:00,Present,9:16,Data Science,2026
R244579Z,Simba Moyo,L249708Z,Kuda Dube,Statistics,2026-03-04,Wednesday,08:00-11:00,Present,14:54,Data Science,2026
